cv_number,mod_date,pub_date,cvss,cwe_code,cwe_name,summary,base_score,base_severity
CVE-2024-32510,2024-04-17T12:48Z,2024-04-17T10:15Z,,,,,,
CVE-2024-32513,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-32514,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-32515,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-32516,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-32517,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-32518,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-32519,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-3252,2024-04-11T01:25Z,2024-04-03T10:15Z,,,,,,
CVE-2024-32520,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-32522,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-32524,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-32525,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-32526,2024-04-17T12:48Z,2024-04-17T10:15Z,,,,,,
CVE-2024-32527,2024-04-17T12:48Z,2024-04-17T10:15Z,,,,,,
CVE-2024-32528,2024-04-17T12:48Z,2024-04-17T10:15Z,,,,,,
CVE-2024-32529,2024-04-17T12:48Z,2024-04-17T10:15Z,,,,,,
CVE-2024-3253,2024-04-11T01:25Z,2024-04-03T11:15Z,,,,,,
CVE-2024-32530,2024-04-17T12:48Z,2024-04-17T10:15Z,,,,,,
CVE-2024-32531,2024-04-17T12:48Z,2024-04-17T10:15Z,,,,,,
CVE-2024-32532,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-32533,2024-04-17T12:48Z,2024-04-17T09:15Z,,,,,,
CVE-2024-32534,2024-04-17T12:48Z,2024-04-17T09:15Z,,,,,,
CVE-2024-32535,2024-04-17T12:48Z,2024-04-17T09:15Z,,,,,,
CVE-2024-32536,2024-04-17T12:48Z,2024-04-17T09:15Z,,,,,,
CVE-2024-32538,2024-04-17T12:48Z,2024-04-17T09:15Z,,,,,,
CVE-2024-32539,2024-04-17T12:48Z,2024-04-17T09:15Z,,,,,,
CVE-2024-3254,2024-04-11T01:25Z,2024-04-03T12:15Z,,,,,,
CVE-2024-32540,2024-04-17T12:48Z,2024-04-17T09:15Z,,,,,,
CVE-2024-32541,2024-04-17T12:48Z,2024-04-17T09:15Z,,,,,,
CVE-2024-32542,2024-04-17T12:48Z,2024-04-17T09:15Z,,,,,,
CVE-2024-32543,2024-04-17T12:48Z,2024-04-17T09:15Z,,,,,,
CVE-2024-32544,2024-04-17T12:48Z,2024-04-17T09:15Z,,,,,,
CVE-2024-32545,2024-04-17T12:48Z,2024-04-17T09:15Z,,,,,,
CVE-2024-32546,2024-04-17T12:48Z,2024-04-17T09:15Z,,,,,,
CVE-2024-32547,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-32548,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-32549,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-3255,2024-04-11T01:25Z,2024-04-03T12:15Z,,,,,,
CVE-2024-32550,2024-04-17T12:48Z,2024-04-17T08:15Z,,,,,,
CVE-2024-32551,2024-04-18T13:04Z,2024-04-18T11:15Z,,,,,,
CVE-2024-32552,2024-04-18T13:04Z,2024-04-18T11:15Z,,,,,,
CVE-2024-32553,2024-04-18T13:04Z,2024-04-18T11:15Z,,,,,,
CVE-2024-32554,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32556,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32557,2024-04-16T13:24Z,2024-04-16T07:15Z,,,,,,
CVE-2024-32558,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32559,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-3256,2024-04-11T01:25Z,2024-04-03T13:16Z,,,,,,
CVE-2024-32560,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32561,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32562,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32563,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32564,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32565,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32566,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32567,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32568,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32569,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-3257,2024-04-11T01:25Z,2024-04-03T13:16Z,,,,,,
CVE-2024-32570,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32571,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32572,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32573,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32574,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32575,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32576,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32577,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32578,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32579,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-3258,2024-04-11T01:25Z,2024-04-03T13:16Z,,,,,,
CVE-2024-32580,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32581,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32582,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32583,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32584,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32585,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32586,2024-04-18T13:04Z,2024-04-18T10:15Z,,,,,,
CVE-2024-32587,2024-04-18T13:04Z,2024-04-18T09:15Z,,,,,,
CVE-2024-32588,2024-04-18T13:04Z,2024-04-18T09:15Z,,,,,,
CVE-2024-3259,2024-04-11T01:25Z,2024-04-03T14:15Z,,,,,,
CVE-2024-32590,2024-04-18T13:04Z,2024-04-18T09:15Z,,,,,,
CVE-2024-32591,2024-04-18T13:04Z,2024-04-18T09:15Z,,,,,,
CVE-2024-32592,2024-04-18T13:04Z,2024-04-18T09:15Z,,,,,,
CVE-2024-32593,2024-04-18T13:04Z,2024-04-18T09:15Z,,,,,,
CVE-2024-32594,2024-04-18T13:04Z,2024-04-18T09:15Z,,,,,,
CVE-2024-32595,2024-04-18T13:04Z,2024-04-18T09:15Z,,,,,,
CVE-2024-32596,2024-04-18T13:04Z,2024-04-18T09:15Z,,,,,,
CVE-2024-32597,2024-04-18T13:04Z,2024-04-18T09:15Z,,,,,,
CVE-2024-32598,2024-04-18T13:04Z,2024-04-18T09:15Z,,,,,,
CVE-2024-32599,2024-04-18T13:04Z,2024-04-18T09:15Z,,,,,,
CVE-2024-32600,2024-04-18T13:04Z,2024-04-18T11:15Z,,,,,,
CVE-2024-32601,2024-04-18T13:04Z,2024-04-18T09:15Z,,,,,,
CVE-2024-32602,2024-04-18T13:04Z,2024-04-18T11:15Z,,,,,,
CVE-2024-32603,2024-04-18T13:04Z,2024-04-18T09:15Z,,,,,,
CVE-2024-32604,2024-04-18T13:04Z,2024-04-18T09:15Z,,,,,,
CVE-2024-3261,2024-04-24T13:39Z,2024-04-24T05:15Z,,,,,,
CVE-2024-3262,2024-04-04T12:48Z,2024-04-04T10:15Z,,,,,,
CVE-2024-32625,2024-04-16T13:24Z,2024-04-16T09:15Z,,,,,,
CVE-2024-32631,2024-04-16T13:24Z,2024-04-16T09:15Z,,,,,,
CVE-2024-32632,2024-04-16T13:24Z,2024-04-16T09:15Z,,,,,,
CVE-2024-32633,2024-04-16T13:24Z,2024-04-16T09:15Z,,,,,,
CVE-2024-32634,2024-04-16T13:24Z,2024-04-16T09:15Z,,,,,,
CVE-2024-32638,2024-05-02T14:15Z,2024-05-02T10:15Z,,,,,,
CVE-2024-32644,2024-04-19T16:19Z,2024-04-19T15:15Z,,,,,,
CVE-2024-32645,2024-04-26T12:58Z,2024-04-25T18:15Z,,,,,,
CVE-2024-32646,2024-04-26T12:58Z,2024-04-25T18:15Z,,,,,,
CVE-2024-32647,2024-04-26T12:58Z,2024-04-25T18:15Z,,,,,,
CVE-2024-32648,2024-04-26T12:58Z,2024-04-25T18:15Z,,,,,,
CVE-2024-32649,2024-04-26T12:58Z,2024-04-25T18:15Z,,,,,,
CVE-2024-3265,2024-04-26T12:58Z,2024-04-25T22:15Z,,,,,,
CVE-2024-32650,2024-04-19T16:19Z,2024-04-19T16:15Z,,,,,,
CVE-2024-32651,2024-04-26T12:58Z,2024-04-26T00:15Z,,,,,,
CVE-2024-32652,2024-04-22T13:28Z,2024-04-19T19:15Z,,,,,,
CVE-2024-32653,2024-04-23T12:52Z,2024-04-22T23:15Z,,,,,,
CVE-2024-32656,2024-04-23T12:52Z,2024-04-22T23:15Z,,,,,,
CVE-2024-32657,2024-04-23T12:52Z,2024-04-22T23:15Z,,,,,,
CVE-2024-32658,2024-04-24T13:39Z,2024-04-23T18:15Z,,,,,,
CVE-2024-32659,2024-04-24T13:39Z,2024-04-23T20:15Z,,,,,,
CVE-2024-3266,2024-04-10T13:23Z,2024-04-09T19:15Z,,,,,,
CVE-2024-32660,2024-04-24T13:39Z,2024-04-23T20:15Z,,,,,,
CVE-2024-32661,2024-04-24T13:39Z,2024-04-23T20:15Z,,,,,,
CVE-2024-32662,2024-04-24T13:39Z,2024-04-23T21:15Z,,,,,,
CVE-2024-32663,2024-05-07T20:07Z,2024-05-07T15:15Z,,,,,,
CVE-2024-32664,2024-05-07T20:07Z,2024-05-07T15:15Z,,,,,,
CVE-2024-3267,2024-04-10T13:23Z,2024-04-09T19:15Z,,,,,,
CVE-2024-32674,2024-05-08T13:15Z,2024-05-08T04:15Z,,,,,,
CVE-2024-32675,2024-04-24T17:16Z,2024-04-24T16:15Z,,,,,,
CVE-2024-32676,2024-04-25T13:18Z,2024-04-25T11:15Z,,,,,,
CVE-2024-32677,2024-04-25T11:15Z,2024-04-24T16:15Z,,,,,,
CVE-2024-32678,2024-04-24T17:16Z,2024-04-24T16:15Z,,,,,,
CVE-2024-32679,2024-04-24T13:39Z,2024-04-23T15:15Z,,,,,,
CVE-2024-32681,2024-04-22T13:28Z,2024-04-22T11:15Z,,,,,,
CVE-2024-32682,2024-04-22T13:28Z,2024-04-22T11:15Z,,,,,,
CVE-2024-32683,2024-04-19T13:10Z,2024-04-19T12:15Z,,,,,,
CVE-2024-32684,2024-04-22T13:28Z,2024-04-22T11:15Z,,,,,,
CVE-2024-32686,2024-04-18T13:04Z,2024-04-18T11:15Z,,,,,,
CVE-2024-32687,2024-04-22T13:28Z,2024-04-22T11:15Z,,,,,,
CVE-2024-32688,2024-04-22T13:28Z,2024-04-22T11:15Z,,,,,,
CVE-2024-32689,2024-04-18T13:04Z,2024-04-18T11:15Z,,,,,,
CVE-2024-32690,2024-04-22T13:28Z,2024-04-22T08:15Z,,,,,,
CVE-2024-32691,2024-04-22T13:28Z,2024-04-22T11:15Z,,,,,,
CVE-2024-32693,2024-04-22T13:28Z,2024-04-22T08:15Z,,,,,,
CVE-2024-32694,2024-04-22T13:28Z,2024-04-22T08:15Z,,,,,,
CVE-2024-32695,2024-04-22T13:28Z,2024-04-22T08:15Z,,,,,,
CVE-2024-32696,2024-04-22T13:28Z,2024-04-22T08:15Z,,,,,,
CVE-2024-32697,2024-04-22T13:28Z,2024-04-22T08:15Z,,,,,,
CVE-2024-32698,2024-04-22T13:28Z,2024-04-22T08:15Z,,,,,,
CVE-2024-32699,2024-04-24T17:16Z,2024-04-24T15:15Z,,,,,,
CVE-2024-3270,2024-04-11T01:25Z,2024-04-03T23:15Z,,,,,,
CVE-2024-32702,2024-04-24T13:39Z,2024-04-24T11:15Z,,,,,,
CVE-2024-32706,2024-04-24T13:39Z,2024-04-24T09:15Z,,,,,,
CVE-2024-32707,2024-04-24T13:39Z,2024-04-24T11:15Z,,,,,,
CVE-2024-32709,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-3271,2024-04-16T13:24Z,2024-04-16T00:15Z,,,,,,
CVE-2024-32710,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-32711,2024-04-24T13:39Z,2024-04-24T11:15Z,,,,,,
CVE-2024-32716,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-32718,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-3272,2024-04-15T20:14Z,2024-04-04T01:15Z,,,,,9.8,CRITICAL
CVE-2024-32721,2024-04-24T13:39Z,2024-04-24T10:15Z,,,,,,
CVE-2024-32722,2024-04-24T13:39Z,2024-04-24T10:15Z,,,,,,
CVE-2024-32723,2024-04-24T13:39Z,2024-04-24T10:15Z,,,,,,
CVE-2024-32726,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-32728,2024-04-24T17:16Z,2024-04-24T15:15Z,,,,,,
CVE-2024-3273,2024-04-15T20:13Z,2024-04-04T01:15Z,,,,,9.8,CRITICAL
CVE-2024-3274,2024-04-11T01:25Z,2024-04-04T02:15Z,,,,,,
CVE-2024-32743,2024-04-18T13:04Z,2024-04-17T21:15Z,,,,,,
CVE-2024-32744,2024-04-18T13:04Z,2024-04-17T21:15Z,,,,,,
CVE-2024-32745,2024-04-18T13:04Z,2024-04-17T21:15Z,,,,,,
CVE-2024-32746,2024-04-18T13:04Z,2024-04-17T21:15Z,,,,,,
CVE-2024-3275,2024-05-02T18:00Z,2024-05-02T17:15Z,,,,,4.3,MEDIUM
CVE-2024-32761,2024-05-08T17:05Z,2024-05-08T15:15Z,,,,,,
CVE-2024-32764,2024-04-26T15:32Z,2024-04-26T15:15Z,,,,,,
CVE-2024-32766,2024-04-26T15:32Z,2024-04-26T15:15Z,,,,,,
CVE-2024-32772,2024-04-24T13:39Z,2024-04-24T11:15Z,,,,,,
CVE-2024-32773,2024-04-24T17:16Z,2024-04-24T15:15Z,,,,,,
CVE-2024-32775,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-32780,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-32781,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-32782,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-32785,2024-04-24T13:39Z,2024-04-24T11:15Z,,,,,,
CVE-2024-32788,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-32789,2024-04-24T13:39Z,2024-04-24T11:15Z,,,,,,
CVE-2024-32791,2024-04-24T13:39Z,2024-04-24T09:15Z,,,,,,
CVE-2024-32793,2024-04-24T17:16Z,2024-04-24T15:15Z,,,,,,
CVE-2024-32794,2024-04-24T17:16Z,2024-04-24T15:15Z,,,,,,
CVE-2024-32795,2024-04-24T17:16Z,2024-04-24T15:15Z,,,,,,
CVE-2024-32796,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-3280,2024-05-02T13:27Z,2024-05-02T08:15Z,,,,,6.4,MEDIUM
CVE-2024-32801,2024-04-24T13:39Z,2024-04-24T09:15Z,,,,,,
CVE-2024-32803,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-32806,2024-04-24T17:16Z,2024-04-24T15:15Z,,,,,,
CVE-2024-32807,2024-05-06T19:53Z,2024-05-06T18:15Z,,,,,,
CVE-2024-32808,2024-04-24T13:39Z,2024-04-24T11:15Z,,,,,,
CVE-2024-3281,2024-04-10T13:24Z,2024-04-09T16:15Z,,,,,,
CVE-2024-32810,2024-05-03T12:48Z,2024-05-03T08:15Z,,,,,,
CVE-2024-32812,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-32815,2024-04-24T13:39Z,2024-04-24T09:15Z,,,,,,
CVE-2024-32816,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-32817,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-32819,2024-04-24T13:39Z,2024-04-24T07:15Z,,,,,,
CVE-2024-32822,2024-04-26T12:58Z,2024-04-26T12:15Z,,,,,,
CVE-2024-32823,2024-04-24T13:39Z,2024-04-24T11:15Z,,,,,,
CVE-2024-32825,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-32826,2024-04-26T12:58Z,2024-04-26T11:15Z,,,,,,
CVE-2024-32828,2024-04-26T12:58Z,2024-04-26T11:15Z,,,,,,
CVE-2024-32829,2024-04-26T12:58Z,2024-04-26T11:15Z,,,,,,
CVE-2024-3283,2024-04-10T19:49Z,2024-04-10T17:15Z,,,,,,
CVE-2024-32831,2024-05-03T12:48Z,2024-05-03T08:15Z,,,,,,
CVE-2024-32833,2024-04-24T13:39Z,2024-04-24T09:15Z,,,,,,
CVE-2024-32834,2024-04-24T13:39Z,2024-04-24T09:15Z,,,,,,
CVE-2024-32835,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-32836,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-3285,2024-04-11T12:47Z,2024-04-11T08:15Z,,,,,,
CVE-2024-32866,2024-04-24T13:39Z,2024-04-23T21:15Z,,,,,,
CVE-2024-32867,2024-05-07T20:07Z,2024-05-07T15:15Z,,,,,,
CVE-2024-32868,2024-04-26T12:58Z,2024-04-26T00:15Z,,,,,,
CVE-2024-32869,2024-04-24T13:39Z,2024-04-23T21:15Z,,,,,,
CVE-2024-3287,2024-05-02T18:00Z,2024-05-02T17:15Z,,,,,,
CVE-2024-32872,2024-04-24T17:16Z,2024-04-24T15:15Z,,,,,,
CVE-2024-32875,2024-04-24T13:39Z,2024-04-23T21:15Z,,,,,,
CVE-2024-32876,2024-04-24T19:58Z,2024-04-24T19:15Z,,,,,,
CVE-2024-32878,2024-04-29T12:42Z,2024-04-26T21:15Z,,,,,,
CVE-2024-32879,2024-04-25T13:18Z,2024-04-24T20:15Z,,,,,,
CVE-2024-32880,2024-04-26T19:59Z,2024-04-26T18:15Z,,,,,,
CVE-2024-32881,2024-04-29T12:42Z,2024-04-26T21:15Z,,,,,,
CVE-2024-32882,2024-05-02T13:27Z,2024-05-02T07:15Z,,,,,,
CVE-2024-32883,2024-04-29T12:42Z,2024-04-26T21:15Z,,,,,,
CVE-2024-32884,2024-04-26T19:59Z,2024-04-26T18:15Z,,,,,,
CVE-2024-32886,2024-05-08T17:05Z,2024-05-08T14:15Z,,,,,,
CVE-2024-32887,2024-04-29T12:42Z,2024-04-26T21:15Z,,,,,,
CVE-2024-32890,2024-05-01T13:01Z,2024-05-01T07:15Z,,,,,,
CVE-2024-3293,2024-04-23T12:52Z,2024-04-23T02:15Z,,,,,,
CVE-2024-32947,2024-04-24T17:16Z,2024-04-24T15:15Z,,,,,,
CVE-2024-32948,2024-04-24T13:39Z,2024-04-24T07:15Z,,,,,,
CVE-2024-3295,2024-05-02T18:00Z,2024-05-02T17:15Z,,,,,6.5,MEDIUM
CVE-2024-32950,2024-04-24T13:39Z,2024-04-24T09:15Z,,,,,,
CVE-2024-32951,2024-04-24T13:39Z,2024-04-24T07:15Z,,,,,,
CVE-2024-32952,2024-04-24T13:39Z,2024-04-24T09:15Z,,,,,,
CVE-2024-32953,2024-04-24T13:39Z,2024-04-24T08:15Z,,,,,,
CVE-2024-32954,2024-04-24T13:39Z,2024-04-24T11:15Z,,,,,,
CVE-2024-32955,2024-04-24T13:39Z,2024-04-24T07:15Z,,,,,,
CVE-2024-32956,2024-04-24T13:39Z,2024-04-24T09:15Z,,,,,,
CVE-2024-32957,2024-04-26T12:58Z,2024-04-26T11:15Z,,,,,,
CVE-2024-32958,2024-04-24T17:16Z,2024-04-24T15:15Z,,,,,,
CVE-2024-3296,2024-04-05T12:15Z,2024-04-04T14:15Z,,,,,,
CVE-2024-32961,2024-04-25T13:18Z,2024-04-25T10:15Z,,,,,,
CVE-2024-32962,2024-05-02T13:27Z,2024-05-02T07:15Z,,,,,,
CVE-2024-32963,2024-05-01T13:01Z,2024-05-01T07:15Z,,,,,,
CVE-2024-32966,2024-05-01T13:01Z,2024-05-01T06:15Z,,,,,,
CVE-2024-32967,2024-05-01T13:01Z,2024-05-01T07:15Z,,,,,,
CVE-2024-32970,2024-05-01T13:02Z,2024-04-30T23:15Z,,,,,,
CVE-2024-32971,2024-05-02T13:27Z,2024-05-02T07:15Z,,,,,,
CVE-2024-32972,2024-05-06T16:00Z,2024-05-06T15:15Z,,,,,,
CVE-2024-32973,2024-05-01T13:01Z,2024-05-01T11:15Z,,,,,,
CVE-2024-32979,2024-05-01T13:01Z,2024-05-01T11:15Z,,,,,,
CVE-2024-3298,2024-04-04T16:33Z,2024-04-04T15:15Z,,,,,,
CVE-2024-32980,2024-05-08T17:05Z,2024-05-08T15:15Z,,,,,,
CVE-2024-32982,2024-05-06T21:15Z,2024-05-06T15:15Z,,,,,,
CVE-2024-32984,2024-05-01T13:01Z,2024-05-01T11:15Z,,,,,,
CVE-2024-32986,2024-05-03T12:48Z,2024-05-03T10:15Z,,,,,,
CVE-2024-3299,2024-04-04T16:33Z,2024-04-04T15:15Z,,,,,,
CVE-2024-3302,2024-04-24T10:15Z,2024-04-16T16:15Z,,,,,,
CVE-2024-3307,2024-05-02T18:00Z,2024-05-02T17:15Z,,,,,6.4,MEDIUM
CVE-2024-33078,2024-05-01T19:50Z,2024-05-01T18:15Z,,,,,,
CVE-2024-3308,2024-05-02T18:00Z,2024-05-02T17:15Z,,,,,6.4,MEDIUM
CVE-2024-3309,2024-04-29T12:42Z,2024-04-27T10:15Z,,,,,6.4,MEDIUM
CVE-2024-33101,2024-04-30T19:35Z,2024-04-30T18:15Z,,,,,,
CVE-2024-33102,2024-04-30T19:35Z,2024-04-30T18:15Z,,,,,,
CVE-2024-33103,2024-05-01T16:15Z,2024-04-30T18:15Z,,,,,,
CVE-2024-3311,2024-04-11T01:25Z,2024-04-04T21:15Z,,,,,,
CVE-2024-33110,2024-05-06T16:00Z,2024-05-06T15:15Z,,,,,,
CVE-2024-33111,2024-05-06T16:00Z,2024-05-06T15:15Z,,,,,,
CVE-2024-33112,2024-05-06T16:00Z,2024-05-06T15:15Z,,,,,,
CVE-2024-33113,2024-05-06T16:00Z,2024-05-06T15:15Z,,,,,,
CVE-2024-33117,2024-05-07T13:39Z,2024-05-06T20:15Z,,,,,,
CVE-2024-33118,2024-05-07T13:39Z,2024-05-06T20:15Z,,,,,,
CVE-2024-3312,2024-05-02T18:00Z,2024-05-02T17:15Z,,,,,5.3,MEDIUM
CVE-2024-33120,2024-05-07T20:07Z,2024-05-07T15:15Z,,,,,,
CVE-2024-33121,2024-05-07T13:39Z,2024-05-06T20:15Z,,,,,,
CVE-2024-33122,2024-05-07T20:07Z,2024-05-07T15:15Z,,,,,,
CVE-2024-33124,2024-05-07T20:07Z,2024-05-07T15:15Z,,,,,,
CVE-2024-3313,2024-04-10T13:23Z,2024-04-09T23:15Z,,,,,,
CVE-2024-33139,2024-05-07T20:07Z,2024-05-07T16:15Z,,,,,,
CVE-2024-3314,2024-04-11T01:25Z,2024-04-04T21:15Z,,,,,,
CVE-2024-33144,2024-05-07T20:07Z,2024-05-07T16:15Z,,,,,,
CVE-2024-33146,2024-05-07T20:07Z,2024-05-07T16:15Z,,,,,,
CVE-2024-33147,2024-05-07T20:07Z,2024-05-07T17:15Z,,,,,,
CVE-2024-33148,2024-05-07T20:07Z,2024-05-07T17:15Z,,,,,,
CVE-2024-33149,2024-05-07T20:07Z,2024-05-07T17:15Z,,,,,,
CVE-2024-3315,2024-04-11T01:25Z,2024-04-04T21:15Z,,,,,,
CVE-2024-33153,2024-05-07T20:07Z,2024-05-07T17:15Z,,,,,,
CVE-2024-33155,2024-05-07T20:07Z,2024-05-07T17:15Z,,,,,,
CVE-2024-3316,2024-04-11T01:25Z,2024-04-04T22:15Z,,,,,,
CVE-2024-33161,2024-05-07T20:07Z,2024-05-07T17:15Z,,,,,,
CVE-2024-33164,2024-05-07T20:07Z,2024-05-07T17:15Z,,,,,,
CVE-2024-3320,2024-04-11T01:25Z,2024-04-05T00:15Z,,,,,,
CVE-2024-3321,2024-04-11T01:25Z,2024-04-05T01:15Z,,,,,,
CVE-2024-33211,2024-04-24T13:39Z,2024-04-23T15:15Z,,,,,,
CVE-2024-33212,2024-04-24T13:39Z,2024-04-23T15:15Z,,,,,,
CVE-2024-33213,2024-04-24T13:39Z,2024-04-23T15:15Z,,,,,,
CVE-2024-33214,2024-04-24T13:39Z,2024-04-23T15:15Z,,,,,,
CVE-2024-33215,2024-04-24T13:39Z,2024-04-23T15:15Z,,,,,,
CVE-2024-33217,2024-04-24T13:39Z,2024-04-23T15:15Z,,,,,,
CVE-2024-3323,2024-04-17T20:08Z,2024-04-17T19:15Z,,,,,,
CVE-2024-33247,2024-04-25T13:18Z,2024-04-25T13:15Z,,,,,,
CVE-2024-33255,2024-04-26T15:32Z,2024-04-26T15:15Z,,,,,,
CVE-2024-33258,2024-04-26T15:32Z,2024-04-26T15:15Z,,,,,,
CVE-2024-33259,2024-04-26T15:32Z,2024-04-26T15:15Z,,,,,,
CVE-2024-33260,2024-04-26T15:32Z,2024-04-26T15:15Z,,,,,,
CVE-2024-33266,2024-04-30T13:11Z,2024-04-29T20:15Z,,,,,,
CVE-2024-33267,2024-04-30T17:52Z,2024-04-30T15:15Z,,,,,,
CVE-2024-33268,2024-04-30T13:11Z,2024-04-29T20:15Z,,,,,,
CVE-2024-33269,2024-04-30T13:11Z,2024-04-29T20:15Z,,,,,,
CVE-2024-33270,2024-04-30T17:52Z,2024-04-30T15:15Z,,,,,,
CVE-2024-33271,2024-04-30T13:11Z,2024-04-29T20:15Z,,,,,,
CVE-2024-33272,2024-04-30T13:11Z,2024-04-29T20:15Z,,,,,,
CVE-2024-33273,2024-04-30T17:52Z,2024-04-30T15:15Z,,,,,,
CVE-2024-33274,2024-04-30T17:52Z,2024-04-30T15:15Z,,,,,,
CVE-2024-33275,2024-04-30T17:52Z,2024-04-30T15:15Z,,,,,,
CVE-2024-33276,2024-04-30T13:11Z,2024-04-29T20:15Z,,,,,,
CVE-2024-33292,2024-05-01T19:50Z,2024-05-01T19:15Z,,,,,,
CVE-2024-33294,2024-05-06T16:00Z,2024-05-06T15:15Z,,,,,,
CVE-2024-33300,2024-05-01T19:50Z,2024-05-01T19:15Z,,,,,,
CVE-2024-33302,2024-05-02T18:00Z,2024-05-02T14:15Z,,,,,,
CVE-2024-33303,2024-05-02T18:00Z,2024-05-02T14:15Z,,,,,,
CVE-2024-33304,2024-05-01T19:50Z,2024-05-01T19:15Z,,,,,,
CVE-2024-33305,2024-05-02T18:00Z,2024-05-02T14:15Z,,,,,,
CVE-2024-33306,2024-05-02T13:27Z,2024-05-01T20:15Z,,,,,,
